Employee_Id,Year_Month,Performance_Rating,Training_Hours,Overtime_Hours,Absenteeism_Days,Promotion_Flag,Salary_Increase_Flag,Monthly_Bonus,Benefits_Cost,Employee_Satisfaction,Engagement_Index,Manager_Evaluation
EMP006948,2024-12,4.33,4,23,0,FALSE,FALSE,1023.44,1344.89,6.2,6.5,3.9
EMP006949,2024-12,4.27,5,15,1,FALSE,FALSE,121.06,636.49,8.4,8,4.4
EMP006951,2024-12,3.77,4,17,0,FALSE,FALSE,834.4,1579.29,6.1,5.9,3.5
EMP006953,2024-12,3.44,2,6,0,FALSE,FALSE,104.65,694.82,6.4,7,3.9
EMP006954,2024-12,3.49,1,14,1,FALSE,FALSE,66.69,549.39,4.4,3.4,3.5
EMP006956,2024-12,3.66,1,19,0,FALSE,FALSE,85.08,582.83,6.1,6.7,3.6
EMP006957,2024-12,4.2,2,11,2,FALSE,FALSE,92.35,532.5,6.5,5.6,4.6
EMP006958,2024-12,4.29,4,12,0,FALSE,FALSE,455.97,1123.09,9.6,10,4.2
EMP006959,2024-12,3.75,4,16,2,FALSE,FALSE,90.33,714.33,8.5,9.2,3.8
EMP006960,2024-12,3.15,0,0,2,FALSE,FALSE,29.32,43.95,6.1,6.4,2.9
EMP006961,2024-12,4.39,2,11,0,FALSE,FALSE,329.33,930.81,5.1,4.1,4.4
EMP006962,2024-12,3.29,5,9,1,FALSE,FALSE,70.93,626.76,6.2,5.7,3.1
EMP006965,2024-12,3.74,2,17,0,FALSE,FALSE,112.12,725.81,6.7,4.7,3.5
EMP006966,2024-12,3.55,3,13,2,FALSE,FALSE,87.46,610.54,5.8,6.9,4
EMP006967,2024-12,4.04,0,0,1,FALSE,FALSE,113.34,274.91,5.2,3.9,3.5
EMP006968,2024-12,3.59,0,14,0,FALSE,FALSE,181.23,821.82,8.8,9.4,3.4
EMP006969,2024-12,3.78,1,16,0,FALSE,FALSE,91.13,524.9,7.8,7.5,3.8
EMP006970,2024-12,3.92,1,20,0,FALSE,FALSE,135.41,701.12,7.2,7,4
EMP006971,2024-12,3.17,4,16,1,FALSE,FALSE,76.94,684.42,4.6,4.6,2.5
EMP006972,2024-12,3.11,2,13,1,FALSE,FALSE,89.67,671.04,6,6.6,3.5
EMP006973,2024-12,3.44,1,9,2,FALSE,FALSE,84.03,670.54,4.9,5.4,3.7
EMP006974,2024-12,4,0,9,0,FALSE,FALSE,375.36,1154.09,8.8,8.3,4.1
EMP006975,2024-12,4.41,4,20,0,FALSE,FALSE,911.61,1480.41,8.2,7.3,4.4
EMP006977,2024-12,4.46,2,7,0,FALSE,TRUE,522.95,1179.47,5.5,4.8,4.4
EMP006978,2024-12,3.79,4,12,2,FALSE,FALSE,179.06,723.95,6.5,6.6,3.8
EMP006979,2024-12,4.36,3,2,0,FALSE,FALSE,350.24,102.82,8.7,8.4,4.2
EMP006980,2024-12,4.7,4,23,1,FALSE,FALSE,752.38,1188.58,10,10,4.8
EMP006981,2024-12,4.21,2,4,2,FALSE,FALSE,50.82,191.31,6.9,7.5,4.1
EMP006982,2024-12,3.23,0,0,1,FALSE,FALSE,39.75,56.64,6.6,6.4,3.6
EMP006983,2024-12,4.14,2,19,1,FALSE,FALSE,1081.57,1481.51,7.6,6.4,4.2
EMP006984,2024-12,3.63,1,13,0,FALSE,TRUE,94.4,635.91,6.7,6.9,3.7
EMP006985,2024-12,4.16,3,21,0,FALSE,FALSE,990.37,1423.58,7.9,6,4.4
EMP006986,2024-12,2.93,0,3,0,FALSE,FALSE,35.01,49.91,8,8.5,2.9
EMP006989,2024-12,3.93,3,13,0,FALSE,FALSE,94.31,615.3,8.8,7.5,4.1
EMP006990,2024-12,4.15,3,9,0,FALSE,FALSE,500.97,490.62,7.5,7.1,4
EMP006992,2024-12,4.44,2,14,0,FALSE,FALSE,409.81,1184.03,7.3,7.4,4.9
EMP006993,2024-12,3.66,4,18,1,FALSE,FALSE,785.99,1508.68,8,8.7,4
EMP006996,2024-12,3.88,2,7,0,FALSE,FALSE,358.41,910.17,8.3,7.7,3.8
EMP006997,2024-12,4.54,4,17,0,FALSE,FALSE,1797.44,1864.35,7.1,7.3,4.5
EMP006998,2024-12,4.01,4,8,0,FALSE,FALSE,95.41,266.97,7.9,8,3.5
EMP007000,2024-12,3.6,4,7,1,FALSE,FALSE,74.83,617.77,5.1,5.3,3.8
EMP007002,2024-12,3.75,0,5,0,FALSE,FALSE,87.79,303.66,7.7,8.2,3.8
EMP007003,2024-12,3.24,1,12,1,FALSE,FALSE,97.23,631.29,7.1,8.2,2.6
EMP007004,2024-12,3.38,0,10,0,FALSE,FALSE,93.08,652.71,6.5,6.4,3.5
EMP007005,2024-12,3.76,4,16,0,FALSE,TRUE,490.6,1192.6,5.1,4.2,3
EMP007006,2024-12,4.2,3,19,2,FALSE,FALSE,570.34,1221.9,7.3,7.2,4.5
EMP007007,2024-12,4.25,6,27,0,FALSE,FALSE,1083.18,1624.82,7.7,8.2,4.2
EMP007008,2024-12,4.47,10,9,2,FALSE,FALSE,544.82,525.2,9.7,10,4.3
EMP007009,2024-12,3.58,2,6,3,FALSE,FALSE,41.37,197.97,3.8,3.9,3.2
EMP007010,2024-12,3.55,1,2,0,FALSE,FALSE,63.1,235.68,8.7,9.5,3.1
EMP007011,2024-12,4.03,2,17,0,FALSE,FALSE,804.41,1210.11,7.3,5.8,4
EMP007013,2024-12,4,1,13,0,FALSE,FALSE,94.78,597.52,6.6,4.9,4
EMP007014,2024-12,3.04,5,16,1,FALSE,FALSE,139.08,896.96,9.7,8.3,2.9
EMP007015,2024-12,3.58,3,0,0,FALSE,FALSE,76.9,65.05,8.1,8.5,3.4
EMP007016,2024-12,4.15,0,6,0,FALSE,FALSE,100.45,626.1,6.3,7,4.3
EMP007017,2024-12,4.1,1,18,0,FALSE,FALSE,101.45,685.1,8.1,8.3,3.7
EMP007018,2024-12,4.19,2,20,1,FALSE,FALSE,108.61,697.2,6.4,6.3,4
EMP007019,2024-12,3.37,1,4,3,FALSE,FALSE,41.73,202.69,6.6,7.2,3.4
EMP007020,2024-12,3.01,2,14,0,FALSE,FALSE,98.22,697.03,7.8,6,3.1
EMP007021,2024-12,4.06,0,12,0,FALSE,FALSE,146.12,688.17,8.9,8.6,3.4
EMP007022,2024-12,3.66,3,10,0,FALSE,FALSE,157.27,830.36,7,7.2,3.5
EMP007024,2024-12,3.73,2,9,1,FALSE,FALSE,171.77,810.66,6,7.1,3.4
EMP007026,2024-12,3.42,2,8,0,FALSE,FALSE,200.29,922.63,4.8,5.3,3.3
EMP007027,2024-12,4.53,10,23,0,FALSE,FALSE,1209.59,1656.36,9.2,8,4.4
EMP007029,2024-12,3.66,1,4,0,FALSE,FALSE,112.51,275.32,8,9.7,3.7
EMP007030,2024-12,3.7,1,6,2,FALSE,FALSE,47.5,216.29,7.2,7.3,3.4
EMP007031,2024-12,3.86,1,2,0,FALSE,FALSE,84.81,284.61,8.1,8.6,3.8
EMP007034,2024-12,4.06,2,12,1,FALSE,FALSE,91.01,542.38,7.5,7.6,3.9
EMP007035,2024-12,3.89,0,9,0,FALSE,FALSE,124.12,300.53,6.8,6.6,4.3
EMP007037,2024-12,3.34,3,2,1,FALSE,FALSE,36.94,48.33,6.3,8.5,3.4
EMP007039,2024-12,4.06,4,19,0,FALSE,FALSE,529.31,1214.25,6.9,7.7,4.4
EMP007040,2024-12,4.11,1,13,1,FALSE,FALSE,494.13,1071.54,4.8,5.8,4.1
EMP007041,2024-12,3.93,3,4,1,FALSE,FALSE,82.3,241.73,7.6,7.2,3.9
EMP007042,2024-12,3.21,1,4,0,FALSE,FALSE,49.16,254.45,6.6,6.5,3.4
EMP007043,2024-12,4.28,6,21,1,FALSE,FALSE,888.62,1611.72,7.3,8.5,4.4
EMP007044,2024-12,3.79,2,6,1,FALSE,FALSE,79.38,545.49,7.6,7.6,4.1
EMP007045,2024-12,3.82,6,4,0,FALSE,FALSE,108.55,289.12,5.8,7.5,4
EMP007046,2024-12,2.71,0,17,0,FALSE,FALSE,79.63,728.77,6.7,6.3,2.2
EMP007047,2024-12,3.12,3,13,4,FALSE,FALSE,165.32,816.41,5.2,5.8,3.2
EMP007048,2024-12,3.47,3,3,0,FALSE,FALSE,48.89,212.67,8.3,9.1,3.2
EMP007049,2024-12,3.81,0,9,1,FALSE,FALSE,105.7,722.37,7.6,7.5,3.6
EMP007051,2024-12,4.13,2,13,0,FALSE,FALSE,509.12,1096.4,6.2,6.8,4.7
EMP007052,2024-12,3.7,1,9,0,FALSE,FALSE,841.1,1244.93,9,10,3.8
EMP007053,2024-12,4.52,4,21,0,FALSE,FALSE,775.03,1204.02,8.2,8.6,4.8
EMP007054,2024-12,4.48,6,4,0,FALSE,FALSE,453.94,484.94,8.2,8,4.5
EMP007055,2024-12,3.58,1,4,1,FALSE,FALSE,123.39,322.4,7.3,7.3,3.3
EMP007056,2024-12,2.92,1,12,0,FALSE,FALSE,91.9,667.03,5.7,4.9,3.7
EMP007057,2024-12,4.03,1,11,0,FALSE,FALSE,304.97,958.52,8,7.8,4.4
EMP007058,2024-12,4.69,5,5,0,FALSE,FALSE,760.5,604.33,9.3,9.2,4.7
EMP007059,2024-12,3.25,1,17,0,FALSE,FALSE,206.21,924.49,6.7,7,3.2
EMP007061,2024-12,4.51,1,22,0,FALSE,FALSE,1090.69,1683.75,6.3,6.6,4.8
EMP007062,2024-12,3.45,1,7,0,FALSE,FALSE,44.07,192.53,5.5,6.7,3.6
EMP007063,2024-12,3.38,2,7,1,FALSE,FALSE,61.41,237.57,7.5,7,4.1
EMP007064,2024-12,4.04,2,7,1,FALSE,FALSE,195.42,912.7,7.2,7.3,4.3
EMP007065,2024-12,3.83,2,11,0,FALSE,FALSE,393.52,947.36,9.2,8.9,3.7
EMP007066,2024-12,4.07,4,9,1,FALSE,FALSE,77.05,605.72,9.3,9.9,4
EMP007067,2024-12,3.69,4,11,0,FALSE,FALSE,157.94,746.74,6.2,5.4,3.8
EMP007068,2024-12,4.46,0,21,1,FALSE,FALSE,2466.81,2161.26,8.4,8.7,4.3
EMP007069,2024-12,4.49,7,18,1,FALSE,FALSE,1066.63,1571.79,6.5,6.4,4.6
EMP007070,2024-12,4.17,3,5,0,FALSE,FALSE,58.7,250.34,7.6,8.4,4.5
EMP007071,2024-12,4.2,3,7,2,FALSE,FALSE,51.61,218.05,7.3,8.7,4
EMP007072,2024-12,3.56,0,10,1,FALSE,FALSE,136.61,819.49,6.1,5.3,2.9
EMP007073,2024-12,4.34,1,6,1,FALSE,FALSE,109.85,250.64,7.7,7.6,4.1
EMP007074,2024-12,3.9,1,13,0,FALSE,FALSE,441.19,1030.75,8.9,9.4,3.7
EMP007075,2024-12,4.34,1,10,1,FALSE,FALSE,355.78,1082.15,8.5,8.7,4.1
EMP007076,2024-12,4.08,3,17,1,FALSE,FALSE,94.24,529.05,8.7,8.3,3.8
EMP007077,2024-12,3.11,1,7,2,FALSE,FALSE,48.28,246.34,7.3,7,3.6
EMP007079,2024-12,4.12,2,15,0,FALSE,FALSE,338.92,889.88,9.2,10,4
EMP007080,2024-12,3.23,1,7,0,FALSE,FALSE,41.24,195.79,5.6,5.1,3.1
EMP007082,2024-12,3.97,6,23,2,FALSE,FALSE,755.84,1187.78,7.5,7.2,4.3
EMP007083,2024-12,4.18,2,7,2,FALSE,FALSE,109.07,647.26,7,6.9,4.4
EMP007084,2024-12,4.43,5,25,0,FALSE,FALSE,1252.95,1750.79,9.5,8.1,4.5
EMP007085,2024-12,4.29,1,11,0,FALSE,FALSE,92.95,631.43,8,7.8,4.3
EMP007086,2024-12,3.76,1,11,1,FALSE,FALSE,205.75,797.54,5.2,5.8,3.7
EMP007087,2024-12,3.72,0,10,0,FALSE,FALSE,72.13,556.73,8.5,9.7,3.9
EMP007088,2024-12,4.3,3,20,0,FALSE,FALSE,952.62,1738.37,8.4,7.5,4.4
EMP007089,2024-12,2.79,1,13,1,FALSE,FALSE,75.17,698.67,6.7,7.6,3.1
EMP007090,2024-12,4.16,3,13,1,FALSE,FALSE,495.93,1100.41,7.5,7.8,4.4
EMP007091,2024-12,4.27,8,21,0,FALSE,FALSE,1183.87,1652.81,7.4,6.4,4.6
EMP007093,2024-12,3.76,2,12,1,FALSE,FALSE,173.64,743.84,7.3,7.9,3.4
EMP007094,2024-12,4.65,7,28,0,FALSE,FALSE,2609.68,2173.5,9.9,8.8,4.2
EMP007095,2024-12,4.53,3,20,1,FALSE,FALSE,934.25,1496.01,8.8,9.1,5
EMP007096,2024-12,4.03,0,12,1,FALSE,FALSE,207.09,864.94,8,8.7,4.1
EMP007097,2024-12,3.57,1,12,0,FALSE,FALSE,77.48,601.72,5.1,5.1,4
EMP007098,2024-12,3.57,2,5,2,FALSE,FALSE,300.91,1063.84,8,7.1,3.2
EMP007099,2024-12,4.13,0,16,0,FALSE,FALSE,214.72,831.67,6.9,5.6,3.4
EMP007100,2024-12,3.58,5,10,1,FALSE,FALSE,102.55,272.73,7.2,7.3,4
EMP007101,2024-12,3.34,0,17,2,FALSE,FALSE,67.72,565.94,8.9,8.7,3.2
EMP007102,2024-12,3.37,1,3,1,FALSE,FALSE,156.83,58.03,6.8,5.9,3.7
EMP007103,2024-12,4.12,1,10,0,FALSE,FALSE,399.33,879.59,7.9,7.1,3.8
EMP007105,2024-12,4.06,5,16,1,FALSE,FALSE,107.37,702.16,6.1,6,4.4
EMP007106,2024-12,4.07,2,15,0,FALSE,FALSE,196.39,834.52,7.2,7.5,4.3
EMP007107,2024-12,4.17,3,20,1,FALSE,FALSE,997.16,1563.7,5.8,5.5,4.4
EMP007108,2024-12,3.97,4,18,1,FALSE,FALSE,101.95,668.67,7.8,7,3.9
EMP007109,2024-12,3.5,1,20,1,FALSE,FALSE,82.73,587.29,8.3,8,3.6
EMP007111,2024-12,4.22,2,13,2,FALSE,FALSE,314.99,881.94,9,8.4,3.5
EMP007112,2024-12,3.68,1,16,1,FALSE,FALSE,157.42,814.67,8.2,8.9,3.7
EMP007114,2024-12,3.77,0,8,1,FALSE,FALSE,188.93,770.19,7.1,8.8,4
EMP007115,2024-12,4.58,3,15,1,FALSE,FALSE,3474.98,2890.99,7.1,7.3,4.4
EMP007116,2024-12,3.48,6,11,0,FALSE,FALSE,89,547.43,6.4,6.4,3.4
EMP007117,2024-12,3.66,3,10,0,FALSE,FALSE,98.51,655.83,7.2,5.4,4.2
EMP007118,2024-12,3.71,2,17,1,FALSE,FALSE,219.53,859.73,6.5,7,4.4
EMP007119,2024-12,4.62,8,24,0,FALSE,FALSE,2337.81,2543.73,9,8.2,4.9
EMP007120,2024-12,3.83,1,13,1,FALSE,FALSE,76.87,636.6,7.9,8.8,3.9
EMP007121,2024-12,3.56,4,11,2,FALSE,FALSE,80.39,714.12,7.7,8.6,3.7
EMP007123,2024-12,3.34,4,14,3,FALSE,FALSE,100.44,634.32,8,7.3,3.3
EMP007124,2024-12,3.14,4,13,0,FALSE,FALSE,91.12,670.79,6.5,7.2,2.9
EMP007126,2024-12,4.87,3,22,2,FALSE,FALSE,202.98,912.78,9.5,9.8,5
EMP007127,2024-12,3.96,0,19,0,FALSE,FALSE,195.3,834.94,7.1,8,3.5
EMP007128,2024-12,3.46,2,18,0,FALSE,FALSE,172.49,857.88,7.2,8,3.5
EMP007129,2024-12,4.02,5,1,0,FALSE,FALSE,296.95,431.86,7.9,7.9,3.7
EMP007130,2024-12,4.07,0,16,0,FALSE,FALSE,76.67,557.97,5.3,5.8,3.3
EMP007131,2024-12,4.11,1,10,2,FALSE,FALSE,248.1,935.89,9.3,8.9,4
EMP007132,2024-12,4.05,1,6,1,FALSE,FALSE,211.35,400.92,6.9,7.7,3.8
EMP007133,2024-12,3.31,0,7,0,FALSE,FALSE,44.16,196.98,4.4,4.5,3.4
EMP007135,2024-12,4.12,3,12,1,FALSE,FALSE,167.66,871.94,8.3,7.5,4.1
EMP007136,2024-12,3.7,0,16,0,FALSE,FALSE,169.86,847.85,8.5,8.8,4.2
EMP007137,2024-12,3.51,1,18,1,FALSE,FALSE,92.15,654.08,6.9,7.4,3.1
EMP007138,2024-12,3.45,2,10,2,FALSE,FALSE,110.05,690.05,8,7.8,3.4
EMP007139,2024-12,4.45,7,9,1,FALSE,FALSE,659.5,608.56,7.5,8.1,4.3
EMP007140,2024-12,4.4,5,11,1,FALSE,FALSE,197.78,782.11,8.5,8.8,3.8
EMP007141,2024-12,4.38,5,26,2,FALSE,FALSE,725.61,1331.7,8,8.9,4.8
EMP007142,2024-12,4.32,2,1,2,FALSE,FALSE,166.57,60.88,6.6,6.4,4
EMP007143,2024-12,4.07,4,11,1,FALSE,FALSE,202.07,896.43,6,4.4,4.1
EMP007144,2024-12,4.39,5,17,0,FALSE,FALSE,743.49,1185.15,6.5,5.5,4
EMP007145,2024-12,3.74,1,10,2,FALSE,FALSE,174.56,873.83,8.7,8.6,3.8
EMP007147,2024-12,4.44,4,22,0,FALSE,FALSE,935.15,1583.23,6.9,7,4.4
EMP007148,2024-12,4.04,2,17,1,FALSE,FALSE,115.69,632.84,6.8,6.8,3.6
EMP007149,2024-12,3.88,1,21,0,FALSE,FALSE,109.63,631.27,7.1,6.4,4.2
EMP007150,2024-12,3.5,4,11,0,FALSE,FALSE,81.46,631.88,8.9,8.6,3.9
EMP007151,2024-12,3.34,4,10,2,FALSE,FALSE,68.67,614.65,7,8,3.1
EMP007152,2024-12,4.32,4,6,1,FALSE,FALSE,552.89,585.16,9.6,8.8,4.2
EMP007154,2024-12,4.29,2,13,0,FALSE,FALSE,157.64,723.02,7.9,7.6,4.7
EMP007155,2024-12,4.69,7,4,0,FALSE,FALSE,484.73,492.94,8.3,7.6,4.1
EMP007156,2024-12,4.28,0,3,0,FALSE,FALSE,44.26,50.32,8.4,8.7,4.5
EMP007157,2024-12,4.55,6,4,1,FALSE,FALSE,520.59,453.3,8.4,8.7,4.8
EMP007159,2024-12,4.41,7,27,1,FALSE,FALSE,3555.65,3052.39,8.6,9.4,4.3
EMP007160,2024-12,4.25,8,16,0,FALSE,FALSE,1003.97,1582.86,9.7,9.8,4.2
EMP007161,2024-12,4.56,2,19,0,FALSE,FALSE,2410.5,2177.84,8.1,8.3,4.3
EMP007162,2024-12,3.73,3,0,1,FALSE,FALSE,89.34,74.46,7.1,6.7,3.6
EMP007164,2024-12,3.73,3,6,0,FALSE,FALSE,55.66,216.1,7.8,6.6,3.6
EMP007165,2024-12,3.65,1,12,1,FALSE,FALSE,91.87,594.78,8,9,3.1
EMP007166,2024-12,3.35,3,8,0,FALSE,FALSE,82.84,672.11,8.4,8.7,3
EMP007167,2024-12,3.92,0,9,0,FALSE,FALSE,181.36,776.86,5.3,4.8,3.8
EMP007168,2024-12,2.48,3,1,0,FALSE,FALSE,74.03,50.16,6.1,4.3,3
EMP007169,2024-12,3.25,2,8,3,FALSE,FALSE,80.07,582.23,8,7.9,3.5
EMP007170,2024-12,3.92,3,10,1,FALSE,FALSE,458.73,1126.2,7.3,5.9,4.2
EMP007173,2024-12,4.18,1,6,0,FALSE,FALSE,144.22,323.12,7.8,7.9,3.7
EMP007174,2024-12,4.38,2,26,0,TRUE,FALSE,1258.03,1625.4,7.6,6.1,4.5
EMP007175,2024-12,4.08,4,10,0,FALSE,FALSE,161.8,736.56,6,5.8,4.3
EMP007176,2024-12,4.28,2,10,0,FALSE,FALSE,192.43,844.59,7.8,8,4.6
EMP007179,2024-12,3.66,2,11,2,FALSE,FALSE,122.47,720.29,6.4,6.4,3.9
EMP007181,2024-12,3.9,4,19,1,FALSE,FALSE,221.48,915.26,7.2,6.8,3.9
EMP007182,2024-12,4.54,0,11,0,TRUE,FALSE,563.69,1244.2,9.6,10,4.7
EMP007183,2024-12,4.15,1,13,1,FALSE,FALSE,333.17,972.47,8.5,7.9,4.4
EMP007184,2024-12,4.03,5,6,0,FALSE,FALSE,442.76,487.46,8.6,8.7,3.7
EMP007185,2024-12,4.48,4,11,0,FALSE,FALSE,439.21,1056.55,9.6,8.6,4.6
EMP007186,2024-12,4.67,2,12,0,FALSE,FALSE,355.08,910.23,8.1,7.9,4.4
EMP007187,2024-12,3.3,3,7,0,FALSE,FALSE,52.73,207.41,7.5,7.7,3.2
EMP007188,2024-12,4.26,4,18,1,FALSE,FALSE,799.6,1341.32,10,9.2,4.1
EMP007189,2024-12,3.15,0,16,1,FALSE,FALSE,85.61,692.82,6.8,6.7,3.5
EMP007191,2024-12,3.61,1,13,1,FALSE,FALSE,180.59,879,7.5,8.6,3.4
EMP007192,2024-12,3.61,2,13,0,FALSE,FALSE,94.32,685.34,7.7,7.5,4.2
EMP007193,2024-12,3.88,0,19,0,FALSE,FALSE,223.25,900.42,7.6,6.9,3.4
EMP007194,2024-12,3.61,4,1,2,FALSE,FALSE,69.34,65.58,8.1,7.7,3.4
EMP007196,2024-12,4.12,7,19,0,FALSE,FALSE,874.56,1363.66,7.7,8.8,4.6
EMP007197,2024-12,3.49,4,22,2,FALSE,FALSE,86.58,711.62,6.4,5.7,3.8
EMP007198,2024-12,4.17,0,8,0,FALSE,FALSE,516.8,1205.48,8.2,9.7,3.9
EMP007199,2024-12,4.65,3,19,0,FALSE,FALSE,917.91,1261.74,7.1,7.4,4
EMP007201,2024-12,3.63,0,4,0,FALSE,FALSE,111.77,289.15,4.9,5.3,3.4
EMP007202,2024-12,4.3,2,17,0,FALSE,FALSE,407.54,1002.72,7.5,8.5,4.6
EMP007203,2024-12,4.32,6,6,1,FALSE,FALSE,472.56,483.98,7.5,7.9,4.2
EMP007204,2024-12,3.53,2,4,1,FALSE,FALSE,47.95,209.87,4.3,5.3,3.1
EMP007205,2024-12,3.21,3,16,1,FALSE,FALSE,86.64,728.27,7.7,8.7,3.7
EMP007206,2024-12,4.1,8,5,0,FALSE,FALSE,596.9,566.82,7.1,8.1,3.9
EMP007207,2024-12,3.86,1,0,2,FALSE,FALSE,39.36,54.2,6.3,7,4.5
EMP007208,2024-12,3.54,4,15,1,FALSE,FALSE,79.86,573.42,6.3,5.5,4
EMP007209,2024-12,4.23,2,17,0,FALSE,FALSE,1035.01,1458.49,7.9,8.1,3.9
EMP007210,2024-12,3.88,5,3,0,FALSE,TRUE,52.6,220.03,10,10,3.8
EMP007212,2024-12,3.69,1,15,0,FALSE,FALSE,92.49,625.7,9,10,4.3
EMP007213,2024-12,4.28,2,20,1,FALSE,FALSE,692.95,1244.32,8.3,9,4.2
EMP007214,2024-12,4.19,0,21,0,FALSE,FALSE,387.81,903.65,8.2,9,3.9
EMP007218,2024-12,3.93,1,6,1,FALSE,FALSE,105.03,609.18,5.7,3.6,3.6
EMP007220,2024-12,3.9,2,4,1,FALSE,FALSE,53.69,191.19,9,9.8,4.2
EMP007223,2024-12,4.08,4,14,0,FALSE,FALSE,97.5,713.05,7,7.1,4
EMP007225,2024-12,3.74,2,14,0,FALSE,FALSE,129.52,689.94,5.6,6.3,4
EMP007226,2024-12,3.95,0,16,0,FALSE,FALSE,957.61,1722.92,9.5,8.3,3.9
EMP007227,2024-12,2.55,1,3,0,FALSE,FALSE,38.99,195.66,3.7,4.2,2.5
EMP007230,2024-12,3.07,1,5,2,FALSE,FALSE,54.59,225.59,6.8,6.8,3.2
EMP007231,2024-12,2.95,3,21,0,FALSE,FALSE,56.81,530.67,6.2,5.8,2.9
EMP007232,2024-12,3.81,1,3,1,FALSE,FALSE,268.17,398.4,9,9.6,3.5
EMP007233,2024-12,4.23,1,16,1,FALSE,FALSE,113.37,673.18,6.8,6.6,3.9
EMP007234,2024-12,4.44,0,9,0,FALSE,FALSE,247.97,856.79,7.9,8.8,3.9
EMP007235,2024-12,3.93,5,14,2,FALSE,FALSE,753.39,1286.49,5.6,4.8,3.6
EMP007236,2024-12,4.06,3,21,1,FALSE,FALSE,147.41,727.15,8.5,8.9,5
EMP007238,2024-12,3.78,3,0,1,FALSE,FALSE,129.86,83.58,8.4,8.6,3.8
EMP007239,2024-12,3.79,1,11,0,FALSE,FALSE,73.41,611.53,8.2,8.7,3.6
EMP007240,2024-12,4.33,2,7,1,FALSE,FALSE,787.95,618.85,8.6,8.8,4.4
EMP007241,2024-12,3.98,6,15,0,FALSE,FALSE,99.8,668.88,7.6,8.8,4.1
EMP007244,2024-12,3.82,0,4,2,FALSE,FALSE,37.63,54.19,8.3,8.5,4
EMP007245,2024-12,3.4,1,3,0,FALSE,FALSE,56.83,240.57,7,7.7,3.2
EMP007246,2024-12,4.24,4,6,0,FALSE,FALSE,311.02,393.97,8.2,7.9,4.3
EMP007247,2024-12,4.25,5,11,0,FALSE,FALSE,1078.08,1678.98,9,8.5,4.4
EMP007248,2024-12,3.78,3,17,1,FALSE,TRUE,344.3,1092.17,7.5,9,3.5
EMP007249,2024-12,4.26,2,11,1,FALSE,FALSE,345.91,974.15,7.1,6.8,4.1
EMP007250,2024-12,4.61,4,21,0,FALSE,FALSE,1007.76,1768.52,9.9,9.6,4.8
EMP007251,2024-12,4.46,3,23,0,FALSE,FALSE,907.38,1155.04,4.6,6.3,4.8
EMP007253,2024-12,3.9,1,15,1,FALSE,FALSE,138.14,701.37,7.7,7.7,3.8
EMP007254,2024-12,4.56,5,16,0,FALSE,FALSE,1365.76,1747.01,10,9.6,4.7
EMP007255,2024-12,3.42,3,18,3,FALSE,FALSE,102.01,681.7,6.8,6.5,3.1
EMP007257,2024-12,3.41,3,3,2,FALSE,FALSE,70.34,252.6,7.1,7.8,3.2
EMP007258,2024-12,3.42,1,18,1,FALSE,FALSE,80.02,567.93,6.9,6.7,3.6
EMP007259,2024-12,4.62,7,26,0,FALSE,FALSE,726.94,1297.89,8.3,9.8,4.4
EMP007260,2024-12,3.62,5,1,0,FALSE,FALSE,161.93,71.91,7.6,7.8,3.3
EMP007261,2024-12,4.1,0,18,1,FALSE,FALSE,103.34,645.97,8.7,8,3.9
EMP007262,2024-12,4.12,2,2,1,FALSE,FALSE,119.94,282.46,8.5,8.2,4.3
EMP007263,2024-12,3.75,3,11,0,FALSE,FALSE,156.06,774.41,8.6,8.4,3.6
EMP007264,2024-12,3.71,5,12,0,FALSE,FALSE,92.6,663.18,8.1,7.8,3.7
EMP007265,2024-12,4.41,5,18,0,FALSE,FALSE,851.88,1321.12,6.2,6,4.7
EMP007266,2024-12,3.88,2,2,0,FALSE,FALSE,234.29,370.22,7.8,7.6,3.7
EMP007270,2024-12,4.74,6,25,0,FALSE,FALSE,1120.01,1571.39,7.4,7.1,4.3
EMP007271,2024-12,2.91,4,2,0,FALSE,FALSE,43.27,227.87,5.3,5.2,3.2
EMP007272,2024-12,3.52,4,3,3,FALSE,FALSE,108.33,308.11,6.9,7.2,3.5
EMP007273,2024-12,3.16,1,4,1,FALSE,FALSE,60.03,257.41,5.3,4.1,3.1
EMP007274,2024-12,4.35,4,2,3,FALSE,FALSE,453.21,127.27,8.9,7.4,4.5
EMP007275,2024-12,4.48,5,17,0,FALSE,FALSE,1294.14,1675.85,7.9,9.6,4.8
EMP007276,2024-12,3.78,5,13,1,FALSE,FALSE,180.74,835.53,7.4,8.5,3.8
EMP007277,2024-12,3.72,0,13,1,FALSE,FALSE,206.54,860.2,7.3,6.9,4.2
EMP007278,2024-12,3.83,1,15,2,FALSE,FALSE,126.32,700.97,8.2,8,3.8
EMP007280,2024-12,4.19,2,10,2,FALSE,FALSE,442.06,501.94,8.3,8.9,4.3
EMP007282,2024-12,4.03,3,14,0,FALSE,FALSE,171.27,921.32,10,9.9,4.6
EMP007284,2024-12,3.73,3,6,0,FALSE,FALSE,49.36,240.49,6.7,6.3,3.7
EMP007285,2024-12,3.32,3,16,0,FALSE,FALSE,191.45,906.2,7.3,8.5,3.1
EMP007286,2024-12,4.34,3,0,0,FALSE,FALSE,797.21,99.67,8.8,8,4.2
